author_id,author_name,movement_type,prev_year,prev_countries,prev_publication_id,curr_year,curr_countries,curr_publication_id
A5047367211,Gabriel G. Carlo,Brazilian to Foreign,2021,BR,W3130059202,2024,AR,W4399752992
A5038833701,Diego Mesquita,Brazilian to Foreign,2018,BR,W2795977945,2019,FI,W2995075170
A5038833701,Diego Mesquita,Foreign to Brazilian,2020,FI,W3100431408,2021,"BR, FI",W3214239131
A5080161379,Ronnie de Souza Santos,Foreign to Brazilian,2023,CA,W4382991251,2023,"BR, CA",W4387068056
A5080161379,Ronnie de Souza Santos,Brazilian to Foreign,2023,"BR, CA",W4387068056,2024,CA,W4399572687
A5062877879,António Correia,Foreign to Brazilian,2020,PT,W3111459073,2020,"BR, GB, PT",W3005107182
A5062877879,António Correia,Brazilian to Foreign,2020,"BR, GB, PT",W3005107182,2021,PT,W3136160336
A5036843846,Benjamim Fonseca,Foreign to Brazilian,2019,PT,W2991075206,2020,"BR, GB, PT",W3005107182
A5036843846,Benjamim Fonseca,Brazilian to Foreign,2020,"BR, GB, PT",W3005107182,2021,PT,W3136160336
A5035412894,Raphael de Freitas Saldanha,Brazilian to Foreign,2022,BR,W4298125555,2024,FR,W4399729128
A5040979175,Fábio Porto,Brazilian to Foreign,2018,BR,W2888906248,2018,NL,W2963577125
A5040979175,Fábio Porto,Foreign to Brazilian,2018,NL,W2963577125,2018,BR,W2813269029
A5040979175,Fábio Porto,Brazilian to Foreign,2020,BR,W3091715181,2021,NL,W3193366425
A5040979175,Fábio Porto,Foreign to Brazilian,2021,NL,W3193366425,2021,BR,W4200032588
A5040979175,Fábio Porto,Brazilian to Foreign,2021,BR,W4200032588,2022,NL,W4296984063
A5040979175,Fábio Porto,Foreign to Brazilian,2022,FR,W4312874911,2022,BR,W4321448321
A5040979175,Fábio Porto,Brazilian to Foreign,2022,BR,W4321448321,2022,NL,W4296988358
A5040979175,Fábio Porto,Foreign to Brazilian,2023,NL,W4387378926,2024,BR,W4399729128
A5037683366,Paulo H. L. Rettore,Brazilian to Foreign,2019,BR,W2974451340,2022,DE,W4317928161
A5073394372,Bruno P. Santos,Brazilian to Foreign,2021,BR,W4210575817,2022,DE,W4307099971
A5073394372,Bruno P. Santos,Foreign to Brazilian,2022,DE,W4307099971,2022,BR,W4281788570
A5051452286,José Augusto Chaves Guimarães,Brazilian to Foreign,2017,BR,W2650547673,2017,US,W2941851131
A5051452286,José Augusto Chaves Guimarães,Foreign to Brazilian,2017,US,W2941851131,2017,BR,W2807584724
A5016824814,Aura Ximena González-Cely,Foreign to Brazilian,2021,CO,W3174157416,2022,BR,W4223911436
A5002769872,Diego Monteiro,Foreign to Brazilian,2018,CN,W2908673616,2019,BR,W2990410329
A5002769872,Diego Monteiro,Brazilian to Foreign,2019,BR,W2990410329,2024,FR,W4399524724
A5040702221,Windson Viana,Brazilian to Foreign,2017,BR,W2763491696,2017,US,W2767823446
A5040702221,Windson Viana,Foreign to Brazilian,2017,US,W2767823446,2017,BR,W2752762230
A5020235955,Rodrigo Spínola,Brazilian to Foreign,2022,"BR, US",W4296970695,2022,US,W4320060111
A5020235955,Rodrigo Spínola,Foreign to Brazilian,2022,US,W4320060111,2022,"BR, US",W4308190956
A5020235955,Rodrigo Spínola,Brazilian to Foreign,2022,"BR, US",W4308190956,2022,US,W4318328310
A5020235955,Rodrigo Spínola,Foreign to Brazilian,2022,US,W4318328310,2022,BR,W4292054356
A5020235955,Rodrigo Spínola,Brazilian to Foreign,2022,"BR, US",W4303449590,2023,US,W4387006825
A5020235955,Rodrigo Spínola,Foreign to Brazilian,2023,US,W4323321542,2023,"BR, US",W4328053455
A5020235955,Rodrigo Spínola,Brazilian to Foreign,2023,"BR, US",W4328053455,2023,US,W4389912381
A5100324560,Carla Silva,Foreign to Brazilian,2015,PT,W2913677535,2015,BR,W971705616
A5000683692,Luciano Barbosa,Brazilian to Foreign,2015,BR,W2250175451,2015,US,W2013469079
A5000683692,Luciano Barbosa,Foreign to Brazilian,2015,US,W2013469079,2020,BR,W3133826798
A5029061308,Marllos E. F. Fernandes,Brazilian to Foreign,2022,BR,W4220692711,2023,US,W4388516673
A5029061308,Marllos E. F. Fernandes,Foreign to Brazilian,2023,US,W4388516673,2024,BR,W4397003172
A5022415203,Emanuel F. de Lima,Brazilian to Foreign,2022,BR,W4220692711,2023,US,W4388516673
A5022415203,Emanuel F. de Lima,Foreign to Brazilian,2023,US,W4388516673,2024,BR,W4397003172
A5022452183,L. K. Castelano,Brazilian to Foreign,2022,BR,W4220692711,2023,US,W4388516673
A5022452183,L. K. Castelano,Foreign to Brazilian,2023,US,W4388516673,2024,BR,W4397003172
A5081439231,Joseph W. Yoder,Foreign to Brazilian,2020,US,W3027755704,2024,BR,W4398234340
A5017981792,Marcos Didonet Del Fabro,Brazilian to Foreign,2022,BR,W4229030721,2024,FR,W4396573425
A5057530896,Vinícius H. S. Durelli,Foreign to Brazilian,2015,NL,W2296087679,2015,BR,W2187787941
A5057530896,Vinícius H. S. Durelli,Brazilian to Foreign,2016,BR,W2580735764,2016,NL,W2330047677
A5057530896,Vinícius H. S. Durelli,Foreign to Brazilian,2016,NL,W2330047677,2017,BR,W2752968029
A5062888816,Elcio Hideiti Shiguemori,Brazilian to Foreign,2022,BR,W4316035959,2023,VE,W4324351166
A5062888816,Elcio Hideiti Shiguemori,Foreign to Brazilian,2023,VE,W4324351166,2023,BR,W4389332396
A5007593721,Marco Aurélio Gerosa,Brazilian to Foreign,2017,"BR, US",W2755773714,2017,US,W2754290558
A5007593721,Marco Aurélio Gerosa,Foreign to Brazilian,2017,US,W2771529575,2017,BR,W2570937310
A5007593721,Marco Aurélio Gerosa,Brazilian to Foreign,2017,BR,W2767108439,2018,US,W2884952956
A5007593721,Marco Aurélio Gerosa,Foreign to Brazilian,2018,US,W2794967409,2018,BR,W2793331673
A5007593721,Marco Aurélio Gerosa,Brazilian to Foreign,2018,BR,W2793331673,2018,US,W2807973603
A5007593721,Marco Aurélio Gerosa,Foreign to Brazilian,2022,US,W4296422554,2022,BR,W4312966480
A5007593721,Marco Aurélio Gerosa,Brazilian to Foreign,2022,BR,W4312966480,2023,US,W4386307902
A5080860698,Paulo C. G. Costa,Foreign to Brazilian,2023,US,W4388894702,2024,BR,W4396573382
A5038022273,Valderi Reis Quietinho Leithardt,Brazilian to Foreign,2020,BR,W3030419288,2020,PT,W3111606561
A5038022273,Valderi Reis Quietinho Leithardt,Foreign to Brazilian,2020,PT,W3111606561,2020,"BR, PT",W3086007304
A5038022273,Valderi Reis Quietinho Leithardt,Brazilian to Foreign,2020,BR,W3042483700,2021,PT,W3181322068
A5082364655,Antoine Laurain,Brazilian to Foreign,2022,BR,W3170639968,2024,DE,W4386650403
A5074650590,Elizabeth F. Wanner,Brazilian to Foreign,2017,BR,W4256510202,2018,GB,W4390095370
A5074650590,Elizabeth F. Wanner,Foreign to Brazilian,2018,GB,W2896856241,2019,"BR, US",W4390125078
A5074650590,Elizabeth F. Wanner,Brazilian to Foreign,2020,"BR, GB",W3013715883,2020,GB,W3083549762
A5074650590,Elizabeth F. Wanner,Foreign to Brazilian,2020,GB,W3083549762,2021,BR,W4200172205
A5051186886,Igor Steinmacher,Brazilian to Foreign,2017,"BR, US",W2771529575,2017,US,W2599119317
A5051186886,Igor Steinmacher,Foreign to Brazilian,2017,US,W2773296061,2017,BR,W3007591599
A5051186886,Igor Steinmacher,Brazilian to Foreign,2018,BR,W2810479321,2018,US,W2899117127
A5051186886,Igor Steinmacher,Foreign to Brazilian,2018,US,W2794967409,2018,BR,W2793331673
A5051186886,Igor Steinmacher,Brazilian to Foreign,2018,BR,W2793331673,2018,US,W2807973603
A5051186886,Igor Steinmacher,Foreign to Brazilian,2019,US,W2969916288,2019,BR,W2993461409
A5051186886,Igor Steinmacher,Brazilian to Foreign,2019,BR,W2993461409,2019,US,W2953793053
A5051186886,Igor Steinmacher,Foreign to Brazilian,2019,US,W2954633895,2019,BR,W2973513025
A5051186886,Igor Steinmacher,Brazilian to Foreign,2019,BR,W2973513025,2020,US,W3088373965
A5051186886,Igor Steinmacher,Foreign to Brazilian,2020,US,W3156841992,2020,"BR, US",W3048508766
A5051186886,Igor Steinmacher,Brazilian to Foreign,2020,BR,W3017338766,2020,US,W3014875928
A5051186886,Igor Steinmacher,Foreign to Brazilian,2020,US,W3042278531,2021,"BR, US",W3216550300
A5051186886,Igor Steinmacher,Brazilian to Foreign,2021,BR,W3175778493,2021,US,W3198210936
A5051186886,Igor Steinmacher,Foreign to Brazilian,2021,US,W3198210936,2021,BR,W3204215301
A5051186886,Igor Steinmacher,Brazilian to Foreign,2021,BR,W3163740924,2021,US,W3163812320
A5051186886,Igor Steinmacher,Foreign to Brazilian,2021,US,W3163812320,2021,"BR, US",W3176953535
A5051186886,Igor Steinmacher,Brazilian to Foreign,2021,BR,W3188902790,2022,US,W4299818895
A5051186886,Igor Steinmacher,Foreign to Brazilian,2022,US,W4299818895,2022,BR,W4296534903
A5051186886,Igor Steinmacher,Brazilian to Foreign,2022,"BR, US",W4286530326,2022,US,W4296422554
A5051186886,Igor Steinmacher,Foreign to Brazilian,2022,US,W4296422554,2022,BR,W4297857251
A5051186886,Igor Steinmacher,Brazilian to Foreign,2022,BR,W4297857251,2022,US,W4312966480
A5051186886,Igor Steinmacher,Foreign to Brazilian,2022,US,W4312966480,2022,BR,W4281992937
A5051186886,Igor Steinmacher,Brazilian to Foreign,2022,BR,W4318328337,2023,US,W4386307902
A5089488973,Gilson Miranda,Brazilian to Foreign,2021,"BE, BR",W3215377376,2022,BE,W4290989311
A5089488973,Gilson Miranda,Foreign to Brazilian,2022,BE,W4290989311,2022,"BE, BR",W4283208254
A5089488973,Gilson Miranda,Brazilian to Foreign,2023,"BE, BR",W4376456630,2023,BE,W4389313028
A5089488973,Gilson Miranda,Foreign to Brazilian,2023,BE,W4389313028,2024,"BE, BR",W4399207078
A5089488973,Gilson Miranda,Brazilian to Foreign,2024,"BE, BR",W4399207078,2024,BE,W4400811003
A5038339626,Jetmir Haxhibeqiri,Foreign to Brazilian,2023,BE,W4376456630,2023,BR,W4389313028
A5038339626,Jetmir Haxhibeqiri,Brazilian to Foreign,2023,BR,W4389313028,2024,BE,W4399207078
A5022588449,Jeroen Hoebeke,Foreign to Brazilian,2023,BE,W4376456630,2023,BR,W4389313028
A5022588449,Jeroen Hoebeke,Brazilian to Foreign,2023,BR,W4389313028,2024,BE,W4399207078
A5022887237,Ingrid Moerman,Foreign to Brazilian,2023,BE,W4376456630,2023,BR,W4389313028
A5022887237,Ingrid Moerman,Brazilian to Foreign,2023,BR,W4389313028,2024,BE,W4399207078
A5013277995,Johann M. Márquez-Barja,Foreign to Brazilian,2016,IE,W2463098840,2017,BR,W2768181708
A5013277995,Johann M. Márquez-Barja,Brazilian to Foreign,2017,BR,W2768181708,2017,IE,W2770619913
A5021774396,Willian Zalewski,Brazilian to Foreign,2020,BR,W3003713837,2024,MX,W4399038325
A5021774396,Willian Zalewski,Foreign to Brazilian,2024,MX,W4399038325,2024,BR,W4405599037
A5040105615,André Gustavo Maletzke,Brazilian to Foreign,2017,BR,W2741785324,2018,ES,W2942104254
A5040105615,André Gustavo Maletzke,Foreign to Brazilian,2018,ES,W2942104254,2018,BR,W2809060865
A5039498709,Everson Scherrer Borges,Brazilian to Foreign,2020,"BR, US",W3010363488,2022,US,W4312548469
A5039498709,Everson Scherrer Borges,Foreign to Brazilian,2022,US,W4312548469,2022,BR,W4287576948
A5039498709,Everson Scherrer Borges,Brazilian to Foreign,2022,BR,W4287576948,2023,US,W4381481215
A5039498709,Everson Scherrer Borges,Foreign to Brazilian,2023,US,W4381481215,2023,BR,W4384158091
A5039498709,Everson Scherrer Borges,Brazilian to Foreign,2023,BR,W4384158091,2023,US,W4382864683
A5039498709,Everson Scherrer Borges,Foreign to Brazilian,2023,US,W4382864683,2024,BR,W4394843851
A5058072224,Cristina K. Dominicini,Foreign to Brazilian,2016,US,W2471154662,2016,BR,W2529746786
A5058072224,Cristina K. Dominicini,Brazilian to Foreign,2022,BR,W4226020228,2022,US,W4312548469
A5058072224,Cristina K. Dominicini,Foreign to Brazilian,2022,US,W4312548469,2023,BR,W4384158091
A5023690641,Marinho Barcellos,Brazilian to Foreign,2019,BR,W2970475754,2020,NZ,W3093817880
A5023690641,Marinho Barcellos,Foreign to Brazilian,2020,NZ,W3093817880,2020,"BR, NZ",W3046825568
A5023690641,Marinho Barcellos,Brazilian to Foreign,2020,"BR, NZ",W3046825568,2021,NZ,W3141077842
A5058789806,Ádamo Lima de Santana,Brazilian to Foreign,2017,BR,W2742374908,2018,JP,W2894465739
A5067840480,Lisbeth Corbacho Carazas,Brazilian to Foreign,2021,BR,W3201329685,2024,PE,W4390685947
A5079913216,Ítalo Oliveira,Brazilian to Foreign,2020,BR,W3001014677,2024,IT,W4391881141
A5030998387,Tiago Prince Sales,Brazilian to Foreign,2015,BR,W2182004912,2018,IT,W2900594325
A5065297243,Giancarlo Guizzardi,Brazilian to Foreign,2017,"BR, IT",W2759063855,2018,IT,W2900594325
A5065297243,Giancarlo Guizzardi,Foreign to Brazilian,2018,IT,W2876826100,2018,BR,W2887848532
A5065297243,Giancarlo Guizzardi,Brazilian to Foreign,2019,"BR, IT",W2953712093,2019,IT,W2981618676
A5065297243,Giancarlo Guizzardi,Foreign to Brazilian,2019,IT,W2990635509,2020,"BR, IT",W3049213978
A5065297243,Giancarlo Guizzardi,Brazilian to Foreign,2020,"BR, IT",W3049213978,2021,IT,W3136795127
A5061888694,Billy Pinheiro,Brazilian to Foreign,2021,BR,W3206013742,2023,"GU, US",W4382199995
A5061888694,Billy Pinheiro,Foreign to Brazilian,2023,"GU, US",W4382199995,2023,BR,W4320712851
A5052196896,Daniel Alencar da Costa,Brazilian to Foreign,2016,BR,W2530824252,2017,CA,W2765995407
A5052196896,Daniel Alencar da Costa,Foreign to Brazilian,2017,CA,W2765995407,2017,BR,W2612865512
A5052196896,Daniel Alencar da Costa,Brazilian to Foreign,2017,BR,W2612865512,2018,CA,W2884905421
A5057159900,Marcelo de Souza Lauretto,Brazilian to Foreign,2017,BR,W2996605362,2020,PE,W4255852883
A5057159900,Marcelo de Souza Lauretto,Foreign to Brazilian,2020,PE,W4255852883,2022,BR,W4316036106
A5035359674,Silvia Helena Modenesi Pucci,Foreign to Brazilian,2021,PT,W3210076812,2024,BR,W4399631332
A5016459775,Rodrigo N. Calheiros,Foreign to Brazilian,2017,AU,W2771019015,2017,BR,W2605788902
A5016459775,Rodrigo N. Calheiros,Brazilian to Foreign,2017,BR,W2605788902,2017,AU,W2763348922
A5076465098,George Teodoro,Brazilian to Foreign,2018,BR,W2901658741,2018,US,W2810789862
A5076465098,George Teodoro,Foreign to Brazilian,2018,US,W2810789862,2018,BR,W2902748120
A5006927598,Paulo Freitas de Araujo-Filho,Brazilian to Foreign,2023,BR,W4353004226,2023,CA,W4381300686
A5006927598,Paulo Freitas de Araujo-Filho,Foreign to Brazilian,2023,CA,W4381300686,2024,BR,W4396980126
A5022434209,Fábio Botler,Brazilian to Foreign,2017,BR,W2737816079,2017,CL,W2766499403
A5022434209,Fábio Botler,Foreign to Brazilian,2018,CL,W2917215822,2019,BR,W2981818816
A5003834309,Cristina G. Fernandes,Brazilian to Foreign,2023,BR,W3216012570,2024,PE,W4394924830
A5058772330,Juan Gutiérrez,Brazilian to Foreign,2019,BR,W2978760409,2021,PE,W3123433281
A5023928945,Jó Ueyama,Brazilian to Foreign,2022,BR,W4224256632,2022,GB,W4291274384
A5023928945,Jó Ueyama,Foreign to Brazilian,2022,GB,W4291274384,2023,BR,W4380987026
A5042747380,Uirassú Tupinambá Silva de Lima,Foreign to Brazilian,2020,AR,W3120560037,2023,BR,W4388141978
A5061175028,Vanessa Biondo Ribeiro,Brazilian to Foreign,2017,BR,W2731819717,2024,AU,W4391378498
A5101545086,Geraldo Silveira,Brazilian to Foreign,2018,BR,W2898323530,2020,US,W3111139855
A5101545086,Geraldo Silveira,Foreign to Brazilian,2020,US,W3111139855,2022,BR,W4388807084
A5065650493,Matheus Paixão,Foreign to Brazilian,2016,GB,W2412134529,2019,BR,W2993546554
A5080185369,Alan Oliveira de Sá,Brazilian to Foreign,2021,"BR, PT",W3216953251,2022,PT,W4286572043
A5017887033,Paolo Ferrari,Foreign to Brazilian,2021,IT,W3130855572,2021,BR,W3200264178
A5017887033,Paolo Ferrari,Brazilian to Foreign,2021,BR,W3200264178,2022,IT,W4282924088
A5005367389,Pedro Cravo,Foreign to Brazilian,2018,PT,W2792178466,2020,"BR, PT",W3038117062
A5005367389,Pedro Cravo,Brazilian to Foreign,2020,"BR, PT",W3038117062,2024,PT,W4400780225
A5067632637,Gustavo Capatti Cassiano,Brazilian to Foreign,2023,"BR, PT",W4387529378,2024,PT,W4400780225
A5090561002,Thiago Henrique Bragato Barros,Brazilian to Foreign,2021,BR,W3212465707,2021,PT,W2951886285
A5090561002,Thiago Henrique Bragato Barros,Foreign to Brazilian,2021,PT,W2951886285,2021,BR,W4385370223
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2020,BR,W3039621495,2020,NG,W3116338676
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2020,NG,W3116338676,2020,BR,W3083298648
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2020,BR,W3093872902,2020,NG,W3096369627
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2020,NG,W3096369627,2020,BR,W3134892348
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2022,BR,W4286214210,2022,AT,W4225857455
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2022,AT,W4225857455,2022,BR,W4293153800
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2023,"AT, BR",W4384302761,2023,US,W4386179653
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2023,US,W4389400028,2023,BR,W4384009783
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2023,BR,W4384009783,2024,US,W4400481536
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2024,US,W4400481536,2024,"BR, US",W4391067474
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2024,"BR, US",W4391067474,2024,US,W4401454862
A5039130090,Wesley K. G. Assunção,Foreign to Brazilian,2024,US,W4399667783,2024,BR,W4391428921
A5039130090,Wesley K. G. Assunção,Brazilian to Foreign,2024,BR,W4391428921,2024,US,W4405601395
A5101466508,Daniel Moreira,Brazilian to Foreign,2017,BR,W2612693684,2017,US,W2962876477
A5101466508,Daniel Moreira,Foreign to Brazilian,2017,US,W2963219740,2017,BR,W2918413273
A5101466508,Daniel Moreira,Brazilian to Foreign,2018,BR,W2811288179,2019,US,W2841457574
A5000795170,Guilherme Schardong,Brazilian to Foreign,2020,BR,W3027933721,2022,PT,W4312657759
A5000795170,Guilherme Schardong,Foreign to Brazilian,2022,PT,W4312657759,2023,"BR, PT",W4378375065
A5000795170,Guilherme Schardong,Brazilian to Foreign,2023,"BR, PT",W4378375065,2024,PT,W4403534692
A5007113074,Fábio Gomes Rocha,Brazilian to Foreign,2022,BR,W4283726368,2022,US,W4210308791
A5007113074,Fábio Gomes Rocha,Foreign to Brazilian,2022,US,W4210308791,2023,BR,W4361223761
A5089689368,Ashish Khanna,Foreign to Brazilian,2018,IN,W2907791773,2019,"BR, IN",W2922829195
A5089689368,Ashish Khanna,Brazilian to Foreign,2019,"BR, IN",W2922829195,2019,IN,W2986423549
A5089689368,Ashish Khanna,Foreign to Brazilian,2019,IN,W2907322847,2020,BR,W3092488277
A5089689368,Ashish Khanna,Brazilian to Foreign,2020,BR,W3092488277,2020,IN,W3013562520
A5023882015,Pedro O. S. Vaz de Melo,Brazilian to Foreign,2016,BR,W2480912627,2016,CA,W2517536578
A5023882015,Pedro O. S. Vaz de Melo,Foreign to Brazilian,2016,CA,W2517536578,2016,BR,W2514340587
A5024202208,Mariana Baptista Brandt,Brazilian to Foreign,2020,BR,W3021289448,2021,PT,W3122151198
A5024590871,Reza Nejabati,Foreign to Brazilian,2017,GB,W2609012919,2018,BR,W2898835161
A5024590871,Reza Nejabati,Brazilian to Foreign,2018,BR,W2898835161,2018,GB,W2794057901
A5030580652,Dimitra Simeonidou,Foreign to Brazilian,2017,GB,W2783440631,2018,BR,W2898835161
A5030580652,Dimitra Simeonidou,Brazilian to Foreign,2018,BR,W2898835161,2018,GB,W2794057901
A5044452531,Guilherme V. Raffo,Brazilian to Foreign,2022,BR,W4282564979,2022,ES,W4206533002
A5044452531,Guilherme V. Raffo,Foreign to Brazilian,2022,ES,W4206533002,2023,BR,W4391021968
A5014737989,Anderson Reis de Sousa,Brazilian to Foreign,2021,BR,W3175678349,2022,PT,W4313067514
A5014737989,Anderson Reis de Sousa,Foreign to Brazilian,2022,PT,W4313067514,2022,BR,W4312504238
A5061729780,Janaína Schwarzrock,Foreign to Brazilian,2017,SK,W2769337697,2017,BR,W2771835563
A5030020915,Júlio Mendonça,Brazilian to Foreign,2022,BR,W4280586704,2024,LU,W4404768470
A5039844827,Cláudio Luís Carvalho Larieira,Foreign to Brazilian,2017,DE,W2734438358,2017,BR,W2780739556
A5039844827,Cláudio Luís Carvalho Larieira,Brazilian to Foreign,2017,BR,W2780739556,2019,DE,W2995119431
A5039844827,Cláudio Luís Carvalho Larieira,Foreign to Brazilian,2019,DE,W2995119431,2021,BR,W3169636381
A5040609024,João Carlos N. Bittencourt,Brazilian to Foreign,2023,BR,W4388088101,2023,PT,W4389045321
A5040609024,João Carlos N. Bittencourt,Foreign to Brazilian,2023,PT,W4389045321,2024,BR,W4400975104
A5091913710,Paulo Portugal,Brazilian to Foreign,2015,BR,W1994680348,2015,PT,W1581944110
A5006855037,Seiji Isotani,Brazilian to Foreign,2023,BR,W4391139162,2023,US,W4391140142
A5006855037,Seiji Isotani,Foreign to Brazilian,2023,US,W4385516365,2023,BR,W4379379236
A5006855037,Seiji Isotani,Brazilian to Foreign,2023,"BR, US",W4321442108,2023,US,W4389883528
A5006855037,Seiji Isotani,Foreign to Brazilian,2024,US,W4401991204,2024,"BR, US",W4393551670
A5106404831,Marcelo Ladeira,Brazilian to Foreign,2018,BR,W2909372716,2019,ID,W2920927714
A5106404831,Marcelo Ladeira,Foreign to Brazilian,2019,ID,W2920927714,2019,BR,W3007227052
